id,author_id
1497,935130002361856000
1498,935122162830192640
1499,935120752285769729
1500,935119148014800897
1501,935117669531037697
1502,935117220774072320
1503,935106929067773957
1504,935105941833383936
1505,935105684345114624
1506,935105284321705986
1507,935104271984578562
1508,935103703324987393
1509,935100995599831041
1510,935100798270394369
1511,935099774679896069
1512,935097404008927232
1513,935092852727730176
1514,935092715737567233
1515,935092574288793600
1516,935092250396319744
1517,935089207751692293
1518,935074146169573376
1519,935068591367606272
1520,934920553508589569
1521,934878045088907265
1522,934823341906694145
1523,934783781168402433
1524,934782175593025536
1525,934779018611773440
1526,934778331530170368
1527,934778074348040192
1528,934777318106681344
1529,934759893105594368
1530,934754247488540672
1531,934754223866204160
1532,934738599060426752
1533,934735301095936000
1534,934735172678963201
1535,934733363914706944
1536,934728620014260224
1537,934728009474625536
1538,934721989775937538
1539,934544684923412480
1540,934543789091409920
1541,934540986184818693
1542,934537272904552449
1543,934471728289472513
1544,934429113657581569
1545,934153186729893888
1546,934150399677870080
1547,934147251898855424
1548,934146240232742913
1549,934146189922054144
1550,934146162059292674
1551,934138815727456257
1552,934123801918496769
1553,934120858599284738
1554,934118249666629633
1555,934113225733492737
1556,934112363741155328
1557,934105326172991488
1558,934101834008055808
1559,934101678638366720
1560,934101023530082304
1561,934095111369166850
1562,934074430648668160
1563,934072501289803776
1564,934072231671590912
1565,934056683575312385
1566,934054799141720064
1567,934035660595490821
1568,934035150656196609
1569,934015812645654528
1570,934015530633134080
1571,933859169765150721
1572,933820137010065409
1573,933801300164333568
1574,933801131398107141
1575,933763294267170817
1576,933762728552026112
1577,933713952231608320
1578,933703455235076096
1579,933694983332401153
1580,933690738713464832
1581,933690666944745473
1582,933684880206163968
1583,933684053047463941
1584,933683289751212032
1585,933683077158666240
1586,933650663262781440
1587,933649004335910912
1588,933648689024954368
1589,933648547186184192
1590,933646317158531072
1591,933646117786537984
1592,933646083825262592
1593,933646056323211264
1594,933643301114216449
1595,933641446896422912
1596,933629131383889920
1597,933623814608637952
1598,933618214654922752
1599,933614548069879808
1600,933443510908473346
1601,933443482882060288
1602,933436201616453632
1603,933432399580532736
1604,933432307553390592
1605,933432240385740800
1606,933427165097615360
1607,933394792968544256
1608,933371559066177538
1609,933364255558193152
1610,933296773573029888
1611,933296580937048064
1612,933285846492631040
1613,933280735829680128
1614,933279607771615232
1615,933279394277322752
1616,933273437002444800
1617,933259018344185858
1618,933246156263473154
1619,933245529844105216
1620,933051583075627013
1621,933005884116099074
1622,933005525721198592
1623,933003952920154112
1624,933003501478776833
1625,933003180018937856
1626,933001739510349824
1627,933001608497115138
1628,933001176999776256
1629,933001114064125952
1630,932959881132470272
1631,932959717755969536
1632,932955665181630464
1633,932942126274498560
1634,932933321746763780
1635,932772696961830912
1636,932771494459068416
1637,932771123057618944
1638,932766858679406592
1639,932766387877105664
1640,932759292008116225
1641,932759249821855744
1642,932758039089893376
1643,932756872901296129
1644,932756024926392321
1645,932755935491182592
1646,932748861608734720
1647,932747893139701760
1648,932747528491143168
1649,932745122952949760
1650,932744616289427456
1651,932744265549189122
1652,932739899228377088
1653,932734883243479040
1654,932734222334349314
1655,932730418016727040
1656,932730197132144642
1657,932724126837559296
1658,932714643390377984
1659,932707948639506433
1660,932705797703979008
1661,932702984194154497
1662,932684719917092864
1663,932684667110772737
1664,932677216525221888
1665,932676197678485505
1666,932674313651703808
1667,932662082004291585
1668,932660964834594816
1669,932660160715214853
1670,932649849606074369
1671,932648432635973632
1672,932647547956617216
1673,932646093778817026
1674,932644290374914053
1675,932627879510335488
1676,932598105270308864
1677,932596914054488065
1678,932596384997486592
1679,932595217408065536
1680,932594660610072581
1681,932594181360451584
1682,932591555327811584
1683,932576635857047552
1684,932574241773453312
1685,932574213101191168
1686,932574080234086402
1687,932574030758121472
1688,932573947572424704
1689,932573859718598657
1690,932573703501680640
1691,932570915958816768
1692,932570282908413952
1693,932393537844412416
1694,932392789089882112
1695,932387838359941124
1696,932387198929915904
1697,932381861879386112
1698,932379385730134016
1699,932378760309018629
1700,932343892044853249
1701,932335952571326464
1702,932319568504213506
1703,932318884190924803
1704,932313847406514176
1705,932312419510124544
1706,932311778687705088
1707,932310296772964356
1708,932310238279225344
1709,932309877669720064
1710,932309451129999360
1711,932309275480903682
1712,932309112985210880
1713,932308407096430592
1714,932307777057370113
1715,932306339489034240
1716,932305992632725505
1717,932305929407795212
1718,932305823510024193
1719,932285638505885696
1720,932263468316622848
1721,932263398343168000
1722,932262654814687232
1723,932262582932705280
1724,932257735030329344
1725,932257710879494144
1726,932255954351132674
1727,932255739845935110
1728,932254292223971328
1729,932254229636448256
1730,932253680832778240
1731,932250928102674433
1732,932250830559989760
1733,932250753921581056
1734,932250512694697990
1735,932238798943145985
1736,932207393588547585
1737,932206387651858433
1738,932205532684935168
1739,932205417459015680
1740,932202337661308929
1741,932200586526765056
1742,932000647255412736
1743,931963297494196228
1744,931933813277712384
1745,931909785657774080
1746,931816495436492800
1747,931810338638622724
1748,931810323581071360
1749,931810303473569792
1750,931810159608950784
1751,931809897209122816
1752,931809461215334402
1753,931808909198811136
1754,931668173098815490
1755,931623475701264384
1756,931621241022230528
1757,931619708801110018
1758,931618950735106048
1759,931612059074203650
1760,931608477847425024
1761,931607540135333889
1762,931605093463490561
1763,931604163414446080
1764,931600131752976384
1765,931597399532933126
1766,931582587532963841
1767,931500197875732481
1768,931498308576702466
1769,931493161515569152
1770,931492323527200768
1771,931492126411706368
1772,931475142550663168
1773,931474588042694656
1774,931473816013983744
1775,931466515785895938
1776,931307245207539714
1777,931306846140297216
1778,931306150166806528
1779,931301978591940609
1780,931300578520690690
1781,931300300295720960
1782,931298516084723712
1783,931298080309284865
1784,931293234323689477
1785,931290026842914816
1786,931281736104841222
1787,931280116965142528
1788,931242239719886850
1789,931231693356314626
1790,931230990529449984
1791,931230237878349824
1792,931200302786732032
1793,931200180925468678
1794,931184050622091264
1795,931182541364711425
1796,931182349680816128
1797,931168930982481920
1798,931150676704587776
1799,931149980697612288
1800,931149006662701056
1801,931148790186332160
1802,931142664015183872
1803,931141654249197568
1804,931138617422082048
1805,931138315146973184
1806,931138185358438400
1807,931137787641892864
1808,931137379334836224
1809,931137074492854274
1810,931136686758785029
1811,931136320289804289
1812,931135992098119680
1813,931135637083840513
1814,931135269612544001
1815,931131550380576769
1816,931130879602298880
1817,931129730899873792
1818,931126925879336960
1819,931103509562449926
1820,931103490230939650
1821,931101717512556544
1822,931098722062274560
1823,931095432910065664
1824,931092173986115585
1825,931092137894137861
1826,931086535423700993
1827,931083538367070208
1828,930934318205231105
1829,930934049887211520
1830,930848508072153088
1831,930847574508163072
1832,930847226108305408
1833,930845972153929728
1834,930844300962861056
1835,930828537938006017
1836,930824093561229312
1837,930818803512086528
1838,930818268344061955
1839,930817503055564800
1840,930813642647404546
1841,930806576939663362
1842,930777320725598209
1843,930776395613122561
1844,930763273221345281
1845,930758137879068672
1846,930756791021039617
1847,930756431699210242
1848,930756239625158656
1849,930755933088747521
1850,930753868228685824
1851,930753411162820608
1852,930752278553878528
1853,930748198779539457
1854,930746641115738112
1855,930742573236412416
1856,930741738347614208
1857,930738892977901568
1858,930737731747172353
1859,930733840859041792
1860,930720656278290433
1861,930718303164731397
1862,930718053813424128
1863,930717893007994880
1864,930717536756301824
1865,930596265175519233
1866,930591435891658753
1867,930522769921658880
1868,930471502113312770
1869,930468932955275265
1870,930464684649664512
1871,930429968030593029
1872,930406775051964417
1873,930403426512580608
1874,930400050915762176
1875,930399636912828416
1876,930373726205546498
1877,930370022773547008
1878,930368324206256128
1879,930367766493908997
1880,930359830283505665
1881,930358739013718016
1882,930198515887767553
1883,930185805632561152
1884,930171279893782529
1885,930167506982989829
1886,930145232167063552
1887,930134914724397056
1888,930129552336211969
1889,930127857451487238
1890,930124280330883074
1891,930123786564890624
1892,930123645627916288
1893,930122595604877312
1894,930121042697359364
1895,930116163954200577
1896,930116089249492992
1897,930114798993465344
1898,930114380779479040
1899,930114207508516865
1900,930112155545997312
1901,930110298798854144
1902,930109944610816000
1903,930105530839916547
1904,930104466266820608
1905,930088124134428672
1906,930084451618623489
1907,930083731217448960
1908,930073013273456640
1909,930061191694749696
1910,930061086497411072
1911,930048661303816193
1912,929992082688790528
1913,929856632070254593
1914,929767490992951296
1915,929765642991034369
1916,929764564673187842
1917,929755736648794112
1918,929753967785074689
1919,929752671556390912
1920,929751616701464576
1921,929751239381970944
1922,929751076433289216
1923,929736833306648576
1924,929730212153225216
1925,929729458591977472
1926,929728535819902978
1927,929728118872510465
1928,929727892744998912
1929,929712436864745476
1930,929671816251133952
1931,929666405372395520
1932,929504390469300224
1933,929503497090985984
1934,929503268530720773
1935,929481040032337920
1936,929478897850253313
1937,929454035802951682
1938,929452545516466176
1939,929452266880368640
1940,929395188782501888
1941,929394579744358400
1942,929391262205083648
1943,929390493544402946
1944,929387250458259461
1945,929386090703785985
1946,929384421614112769
1947,929361932066394112
1948,929360741320228867
1949,929350833514467329
1950,929342107369820160
1951,929341614761406464
1952,929338604320624640
1953,929338280784617473
1954,929337795726004224
1955,929337426232954881
1956,929337079548596224
1957,929336762979241989
1958,929335888752062464
1959,929335614583033856
1960,929324739214086144
1961,929056366882426880
1962,929043167307091968
1963,929014435141873664
1964,928982950338842624
1965,928961661402275841
1966,928936178837086210
1967,928924476359827456
1968,928912715321667585
1969,928912019822129152
1970,928907648375730177
1971,928906464936292352
1972,928759471823826944
1973,928722673135505408
1974,928670629213155328
1975,928663228422479873
1976,928662021331210241
1977,928661766871113728
1978,928644134944067584
1979,928632704219992064
1980,928608480021352449
1981,928608282742329345
1982,928608080996290560
1983,928607899529760768
1984,928603520017817602
1985,928603433749417985
1986,928602079442153472
1987,928602000673136641
1988,928600053970886657
1989,928599461986697216
1990,928598242388070401
1991,928597747338502145
1992,928573782108884992
1993,928573766929731584
1994,928551885275090944
1995,928549663283785728
1996,928546396910903296
1997,928543913408909316
1998,928542921955127296
1999,928542686252093440
2000,928541967247659010
2001,928541853623910400
2002,928539555518730240
2003,928537545994096642
2004,928534967361134593
2005,928534686292500480
2006,928534638397714432
2007,928410378278719488
2008,928410359249227777
2009,928409633307418624
2010,928405784370835456
2011,928401435368329216
2012,928400855438684161
2013,928400383151628288
2014,928395309037780992
2015,928367966453927942
2016,928365061600632833
2017,928362184727515142
2018,928353046031208448
2019,928346200050405376
2020,928341584994865152
2021,928340805554786304
2022,928338652715016193
2023,928337673793753088
2024,928333058440384512
2025,928332788780142593
2026,928327006131015681
2027,928326924803420160
2028,928294775152836608
2029,928275400014401536
2030,928240099548172293
2031,928238057479864321
2032,928237865758322688
2033,928218702260129793
2034,928218604851683328
2035,928200390780256256
2036,928192494164160512
2037,928192386131427328
2038,928182046417178624
2039,928180694286766080
2040,928178812151586816
2041,928177781996969985
2042,928177247525195777
2043,928176159195631616
2044,928168462165446656
2045,928165974444072960
2046,928163078922960896
2047,928042566880198660
2048,928041239987081216
2049,928039770118393856
2050,928039688434307072
2051,928039368719323136
2052,928037955754778624
2053,928037491407499265
2054,928036489904181248
2055,928036005327917056
2056,928034188686692352
2057,928026853474004992
2058,927978904694018049
2059,927976197895712768
2060,927975684345036800
2061,927945458546290688
2062,927918877887156224
2063,927883554872274946
2064,927875461929226240
2065,927871356330561536
2066,927847351892500480
2067,927846080276025349
2068,927844730972655617
2069,927844355280433152
2070,927836888739778560
2071,927836596774277121
2072,927835299786391552
2073,927835109117644801
2074,927834959519322112
2075,927792322007519233
2076,927697281473753088
2077,927695354581184512
2078,927685681102704640
2079,927665910617460736
2080,927665616240201729
2081,927662728352845826
2082,927662099395960837
2083,927659526941274117
2084,927659105568911361
2085,927655803401785348
2086,927654831208239106
2087,927654744755265542
2088,927654431809826817
2089,927653563869945856
2090,927649117886734342
2091,927648821328392192
2092,927648629095059457
2093,927648494353076224
2094,927648294838374401
2095,927648051438735361
2096,927645861080952834
2097,927644816703451140
2098,927644441015410688
2099,927641504444813312
2100,927611727398699009
2101,927609056315011073
2102,927607926629584896
2103,927532538725269504
2104,927532364028416000
2105,927507921914793985
2106,927472688528023553
2107,927256164265545734
2108,927199893122355200
2109,927138791021797376
2110,927138635899600896
2111,927122863999602689
2112,927112072667783169
2113,927111782220656641
2114,927111215834333184
2115,927105521341161473
2116,927100336854224896
2117,927097485545431041
2118,927092911774273536
2119,927091145586470912
2120,927090924399841280
2121,926968127916855296
2122,926949988608901120
2123,926924706774700034
2124,926924171350769664
2125,926903468081729536
2126,926903216826146817
2127,926848722763440130
2128,926848494723321856
2129,926847849031176193
2130,926847704139030529
2131,926847578238578688
2132,926847441302904834
2133,926845443514032128
2134,926844330597285889
2135,926841355376254977
2136,926834455108562944
2137,926824665414275072
2138,926813323752103937
2139,926809429974040578
2140,926807718295457792
2141,926807398278483968
2142,926805544194764800
2143,926804930127523840
2144,926804841678163969
2145,926786476573986816
2146,926785378601889792
2147,926744798492577792
2148,926595765409075200
2149,926594977072902145
2150,926581398424743941
2151,926558697584775168
2152,926504994198745089
2153,926493763224076288
2154,926481938759798784
2155,926481611109097473
2156,926477708128866305
2157,926470127641677825
2158,926470075862970368
2159,926433005513662464
2160,926419373652434944
2161,926419165468090368
2162,926394337663037441
2163,926394120662388736
2164,926387796566257664
2165,926377145978499072
2166,926372579568480256
2167,926356760591511552
2168,926356453270671360
2169,926243911059824641
2170,926241127732301829
2171,926241042202091522
2172,926239844975640577
2173,926222761516830725
2174,926162110329114625
2175,926161878904131589
2176,926161557536608258
2177,926161297443622913
2178,926160681354846209
2179,926160094185877505
2180,926154159052730368
2181,926153962696380418
2182,926145330227437568
2183,926144394729787392
2184,926136379490304000
2185,926131433462214656
2186,926129168336683013
2187,926128981006483456
2188,926128357254877185
2189,926127956807823361
2190,926127808845373440
2191,926127669921673216
2192,926127483249930243
2193,926127307034714112
2194,926127090705031168
2195,926126726991826947
2196,926126235515748352
2197,926125987246592000
2198,926125858280148992
2199,926125513776746503
2200,926125359678009344
2201,926124929032048647
2202,926124398704300032
2203,926110933709139970
2204,926109961834389505
2205,926109879814774784
2206,926106938961743872
2207,926071073577291776
2208,926018920535949313
2209,926005328822534144
2210,925870837412126720
2211,925870095028678656
2212,925868886888771588
2213,925857724809826304
2214,925857424967421952
2215,925857314103595010
2216,925857278342914048
2217,925857042979610631
2218,925851608113713152
2219,925828840794017793
2220,925828482269175808
2221,925828478624202753
2222,925826680828121089
2223,925818728381665280
2224,925818661620912128
2225,925818399934033922
2226,925818217012121600
2227,925788500183613440
2228,925751814674374656
2229,925750748310327296
2230,925749390026960907
2231,925749106575921152
2232,925748200908214277
2233,925728786053771264
2234,925727573639946243
2235,925727385621811202
2236,925727188946649088
2237,925716953485934599
2238,925716916429295616
2239,925705143592669184
2240,925678398856421377
2241,925678182170275841
2242,925678020236595200
2243,925677808285863937
2244,925674000315011072
2245,925673878516633601
2246,925672889378058240
2247,925672718980272128
2248,925672018082697216
2249,925671538258530305
2250,925670663817482241
2251,925660684469317633
2252,925642401707896832
2253,925639079835918336
2254,925633609473589250
2255,925632892604243968
2256,925631368079593472
2257,925631212840017920
2258,925626376593510400
2259,925498912470896642
2260,925498709055549440
2261,925497166524747776
2262,925496993744551939
2263,925443481820188672
2264,925429664742592513
2265,925397770655162369
2266,925385716045148160
2267,925370931790434304
2268,925368600306835461
2269,925368390528765954
2270,925367831121793026
2271,925350096715374592
2272,925348686581944320
2273,925334814118612994
2274,925333890709016576
2275,925333694935597056
2276,925323683920531456
2277,925306545847635968
2278,925306081945051136
2279,925297774089900032
2280,925297487677657088
2281,925122969885708289
2282,925120359053037568
2283,925116213533069312
2284,925102478273675264
2285,925101382700584960
2286,925100508657913857
2287,925078444584701953
2288,925077980396875777
2289,925077802646409216
2290,925035436426321921
2291,925034889203933184
2292,924993819959087105
2293,924991628661739520
2294,924988151847940096
2295,924979863001460736
2296,924974727055192069
2297,924974613955776514
2298,924974229883408384
2299,924972120639180801
2300,924971953194225664
2301,924971717788921857
2302,924969008704753665
2303,924966530055622656
2304,924965152834949120
2305,924964199993880576
2306,924963360193564672
2307,924962368534310914
2308,924961420030173184
2309,924960665411948544
2310,924959898651283456
2311,924958745620287488
2312,924958125555318784
2313,924953230714507264
2314,924949364405129216
2315,924949153037389825
2316,924948947847798785
2317,924941301253996544
2318,924934700921221120
2319,924934532339511297
2320,924934295554351104
2321,924933475387535360
2322,924932676234203137
2323,924932068953509888
2324,924922351422197761
2325,924777425900310530
2326,924729482916876289
2327,924712538440429568
2328,924703550818660352
2329,924703043601555456
2330,924677499983933446
2331,924660618401140736
2332,924643332374126592
2333,924632997810327552
2334,924627368408477696
2335,924608371709349889
2336,924608280105836545
2337,924596132914835457
2338,924591956826775552
2339,924590587759734785
2340,924582821846568960
2341,924582735385186304
2342,924582487988359169
2343,924581995325349888
2344,924581858117128192
2345,924577041005064192
2346,924576821726842880
2347,924576401075957760
2348,924573351024226304
2349,924572067219034112
2350,924571952232136705
2351,924571211782328320
2352,924561737088667648
2353,924556524541956096
2354,924556474558353409
2355,924555955739807744
2356,924551209305993217
2357,924549411119788032
2358,924548761279455233
2359,924547327528001536
2360,924545477269434368
2361,924403769755959296
2362,924403749933678592
2363,924403218536456192
2364,924397480187396096
2365,924397049566687232
2366,924396747518029824
2367,924343082967027712
2368,924333317863899136
2369,924332678790434817
2370,924332376251092992
2371,924331642860261376
2372,924330948359049217
2373,924289979492323328
2374,924277270205861888
2375,924276310092013568
2376,924276185038819328
2377,924269994640363521
2378,924264699918725120
2379,924263736159940609
2380,924263548741668865
2381,924263349025755142
2382,924262729615110144
2383,924262495031840768
2384,924262272846966785
2385,924261999512571905
2386,924261817383309312
2387,924261589548707840
2388,924261325957664770
2389,924261058826645509
2390,924260767880368133
2391,924260474979528709
2392,924259558515716096
2393,924259337530470400
2394,924259213349720065
2395,924258784167579650
2396,924251851951869952
2397,924250445643689984
2398,924250177829040128
2399,924249569625550848
2400,924249260962582528
2401,924244191479255040
2402,924235802963533826
2403,924230287332200449
2404,924226290638557184
2405,924223575896281088
2406,924220589115609088
2407,924220151888826368
2408,924213627292454912
2409,924212766285557760
2410,924208205105901568
2411,924206029608488960
2412,924038736077381632
2413,924036682483228672
2414,924035542559395846
2415,924035306579464198
2416,924006570618425344
2417,923990943484739584
2418,923990801675321344
2419,923989148431765505
2420,923989030643085312
2421,923988711892770816
2422,923971649246023680
2423,923957134315937792
2424,923957122769018882
2425,923956216791031820
2426,923956163665891329
2427,923949743650242560
2428,923949585671819268
2429,923928471390310401
2430,923928177411608576
2431,923899522992001024
2432,923899316980387841
2433,923891799554449410
2434,923886623426793472
2435,923872095335010304
2436,923871764056346624
2437,923867760547057665
2438,923851885198618624
2439,923849662972485632
2440,923849587806359553
2441,923843558821556224
2442,923843440785395712
2443,923835211481321473
2444,923830125183070208
2445,923812339295584256
2446,923812126115889152
2447,923812073930403840
2448,923811993697640449
2449,923811938278273026
2450,923811706484199424
2451,923811486513926144
2452,923811150718013440
2453,923668786728898560
2454,923667883716161537
2455,923665382082310144
2456,923655992822390790
2457,923654117209313281
2458,923653863667916803
2459,923653667466764289
2460,923650697178112000
2461,923650324145074176
2462,923535144639746049
2463,923526134469447680
2464,923520610634002435
2465,923520474310733825
2466,923508027185123328
2467,923504060438859776
2468,923485230585012224
2469,923485000737218560
2470,923484055093555200
2471,923481476049592321
2472,923481296474722304
2473,923479252170919936
2474,923473142236024832
2475,923472885850820610
2476,923472679994318848
2477,923471530415280128
2478,923471003635810304
2479,923470847658086401
2480,923461528501633024
2481,923318745770221568
2482,923252515352858631
2483,923242522356396032
2484,923239999960690688
2485,923238569103298561
2486,923238053484908544
2487,923236099023163392
2488,923234248454221824
2489,923230856763846662
2490,923230736936849408
2491,923230420711460864
2492,923219879007866880
2493,923205906422206465
2494,923205887577255936
2495,923184745168719872
2496,923178476970024960
2497,923174367336509441
2498,923172618722856963
2499,923168679898042369
2500,923164983097221120
2501,923164772002074624
2502,923157015089831936
2503,923150293155672065
2504,923150172233830402
2505,923150050120863746
2506,923149389677330432
2507,923147310506430464
2508,923147166620835840
2509,923143933487656961
2510,923142466798268416
2511,923139560988692480
2512,923138855775154176
2513,923138345357795328
2514,923138209483247616
2515,923137330839420928
2516,923136058354819072
2517,923134849468321793
2518,923132749598339072
2519,923122864022261760
2520,923121213647589376
2521,923121139349704706
2522,923115604567052288
2523,923115451793764354
2524,923114746685030400
2525,923109014426259456
2526,923106120763363328
2527,923100608562950144
2528,923098918149378049
2529,923097415653249024
2530,923094443909173248
2531,923088865417682945
2532,923087564713717760
2533,923086995743756288
2534,922900487141253121
2535,922899967244718082
2536,922888095510532097
2537,922871598297870336
2538,922867437443436545
2539,922839795176476672
2540,922818175263236096
2541,922813718978859008
2542,922813403692978182
2543,922812282857492480
2544,922812068583141378
2545,922806904623190017
2546,922793734785380352
2547,922791608331980800
2548,922790587425837057
2549,922790562171891712
2550,922783713209053184
2551,922769088258166785
2552,922769035829358592
2553,922767296568930305
2554,922752907409264640
2555,922752685564219393
2556,922752662592016384
2557,922751998319038464
2558,922751800318611456
2559,922750196123136000
2560,922736796584304640
2561,922735475659599872
2562,922735254133239808
2563,922731529704542208
2564,922728220558086144
2565,922728099460145152
2566,922725227284623360
2567,922716515316715520
2568,922716069348958208
2569,922701304606220288
2570,922577846769541121
2571,922575857587310592
2572,922544885240139776
2573,922544706621526041
2574,922543952607268864
2575,922543907124236288
2576,922542610484482049
2577,922541428919668739
2578,922541093434134528
2579,922540596081889281
2580,922540553581088768
2581,922539176393879553
2582,922538521822466048
2583,922535094467858432
2584,922534285881544704
2585,922533182339272704
2586,922528663509389312
2587,922528439629959170
2588,922528191419506690
2589,922527081094942720
2590,922525774946734081
2591,922525178881609730
2592,922523943340314624
2593,922523424936914949
2594,922493313177047040
2595,922490877519462401
2596,922474087095701504
2597,922469070116675584
2598,922452704143790081
2599,922452543770329088
2600,922451836665245696
2601,922442117968023552
2602,922435872032788480
2603,922434426604269568
2604,922433324517347328
2605,922429255325224960
2606,922421900600627201
2607,922420812719820801
2608,922420600034988032
2609,922419888295174144
2610,922416867611938816
2611,922416476509933569
2612,922416364790386688
2613,922389375350124545
2614,922388268536168448
2615,922365216360423424
2616,922200783067770881
2617,922200564989071361
2618,922189339085459457
2619,922189012240162816
2620,922182520950722561
2621,922097068122034176
2622,922088151711174656
2623,922087655944450048
2624,922086773974499328
2625,922085323882094598
2626,922080327241207808
2627,922079324840366081
2628,922079184327004161
2629,922078965145141248
2630,922073642153988096
2631,922041739371843590
2632,922033187399847937
2633,922031605488775168
2634,922026550362505216
2635,921866331779162113
2636,921859391900569600
2637,921859171900903425
2638,921837451601219584
2639,921837362958696450
2640,921837089532104704
2641,921836517399650306
2642,921836455844044800
2643,921835262333857792
2644,921803941544976384
2645,921802732008337408
2646,921802194776739840
2647,921800990524919809
2648,921780437982294016
2649,921772792579846144
2650,921758026310275072
2651,921757252540862465
2652,921743035985166336
2653,921741913455300608
2654,921741087781376001
2655,921739599621382144
2656,921704778673065985
2657,921704587509338112
2658,921703706168524800
2659,921696707817197568
2660,921696377117270016
2661,921690276552421376
2662,921682652138221568
2663,921682508110065664
2664,921682193323347968
2665,921681502072688640
2666,921678750219161600
2667,921673663103070211
2668,921673309942702080
2669,921655479188774912
2670,921404272897679360
2671,921403918726389760
2672,921358460054331393
2673,921338216040583168
2674,921336465891708928
2675,921335637793562624
2676,921335115996913664
2677,921329460250628096
2678,921319925414858752
2679,921313055635574784
2680,921311093334724608
2681,921310975667658752
2682,921296556313272320
2683,921293129034141697
2684,921292995336470529
2685,921288631465201664
2686,921288449310822400
2687,921276729729089536
2688,921123948007493632
2689,921095433581187072
2690,921094638764781568
2691,921094521953439744
2692,921093110511407105
2693,921092264985755650
2694,921032938107625472
2695,920995302995365888
2696,920991600133713920
2697,920972854379843585
2698,920968539816845313
2699,920955383832809473
2700,920932926098993152
2701,920927419875385344
2702,920927350967201792
2703,920927334676488192
2704,920922632031293443
2705,920922081440739329
2706,920893385824702464
2707,920892144344236032
2708,920781872166264833
2709,920771655244369921
2710,920771498444578816
2711,920768548837969920
2712,920767788918165505
2713,920764746613297152
2714,920762157649858561
2715,920742765113331712
2716,920714698542256132
2717,920713759970209792
2718,920706267890495488
2719,920655988239237120
2720,920613912520871936
2721,920599281786081282
2722,920592117487013888
2723,920581357725773824
2724,920568906493898752
2725,920568890878582784
2726,920568763250106368
2727,920554328074653696
2728,920419176501608448
2729,920415903287840768
2730,920396766712926208
2731,920396662006304770
2732,920389131250864128
2733,920343997909995521
2734,920333456961392640
2735,920315889853059072
2736,920315251878395907
2737,920307621898457089
2738,920304652306042882
2739,920303606389202944
2740,920298179081404417
2741,920287086774767617
2742,920263565755416576
2743,920258030771503104
2744,920247316803674112
2745,920236137452638208
2746,920190158540075008
2747,920189460213653504
2748,920188446269943808
2749,920188084989452288
2750,920187736195260416
2751,920186842930188288
2752,919970529385373696
2753,919969923866251265
2754,919968471563284480
2755,919961995859955712
2756,919961314092568576
2757,919938457849466883
2758,919935675453108224
2759,919935548466311168
2760,919932281623646209
2761,919931916362579968
2762,919931838898024448
2763,919922557205270530
2764,919922489131663360
2765,919901400628367361
2766,919897249790021632
2767,919871888519819264
2768,919855579069378560
2769,919855133693014016
2770,919826454623477760
2771,919825853005160449
2772,919822950668398592
2773,919696528553447424
2774,919693135072190464
2775,919690944508723200
2776,919690880537235459
2777,919690521697714182
2778,919690328432693248
2779,919687406319820800
2780,919683609992232960
2781,919682981198999553
2782,919681801978810369
2783,919679062330822656
2784,919659692435099648
2785,919635377140453377
2786,919630898089353218
2787,919630736000417792
2788,919626128985387008
2789,919616824911724547
2790,919605376768790529
2791,919549666290814977
2792,919541450299322368
2793,919541223714643969
2794,919541189350653952
2795,919540742921519105
2796,919538743857557505
2797,919537955395469312
2798,919537706971123712
2799,919535625941987328
2800,919534656185397248
2801,919532616486932485
2802,919531438747340801
2803,919518259346595840
2804,919517548256940032
2805,919517382850334720
2806,919510439368814593
2807,919508468188549120
2808,919506017309913088
2809,919505650710974464
2810,919339595430539264
2811,919339539608588289
2812,919337890429243392
2813,919328769592225792
2814,919323880036192256
2815,919322660827533318
2816,919322243062263808
2817,919322047800635392
2818,919321768489312257
2819,919321436799586305
2820,919320736627658755
2821,919319745891127297
2822,919318997732134917
2823,919318309144858624
2824,919316683927453696
2825,919263801144430592
2826,919252726810316800
2827,919206145356718080
2828,919194864092434433
2829,919188676118286336
2830,919188297024499718
2831,919187466514522112
2832,919180319789604864
2833,919180125824053248
2834,919180034652475392
2835,919159357505490944
2836,918932462121742336
2837,918926120086654978
2838,918925521475522566
2839,918925302730027009
2840,918910104447148032
2841,918898402162823169
2842,918898243697889281
2843,918897916659601409
2844,918897730025598976
2845,918897509078044673
2846,918897311648043008
2847,918896872764444672
2848,918882738492661760
2849,918819101107253249
2850,918818978688126976
2851,918802901216219139
2852,918783756906921984
2853,918774519883497472
2854,918766979946827776
2855,918766731677577216
2856,918759862292664320
2857,918759598127046656
2858,918759439636852736
2859,918749287206522880
2860,918748849509928961
2861,918740194941169664
2862,918740086400921600
2863,918739041155153920
2864,918723648470568960
2865,918572262021910530
2866,918567386810339328
2867,918565604415754246
2868,918565540268044289
2869,918563557159198720
2870,918530074634268672
2871,918529817175379968
2872,918529675013644288
2873,918526568447782914
2874,918524798237585410
2875,918513066903470081
2876,918512957037928448
2877,918509753881460736
2878,918489823861764100
2879,918475090249084928
2880,918449569603735552
2881,918446107268706304
2882,918445628891508736
2883,918431525590458368
2884,918413478230183937
2885,918396096451313664
2886,918386270799319040
2887,918378278787919872
2888,918376499719393281
2889,918201093972258818
2890,918157804636180480
2891,918153711146414080
2892,918147381232918528
2893,918145816769986560
2894,918138512725233666
2895,918133954594648064
